term_str,labmt_happiness,labmt_z
reading,6.78,0.29482374276647283
real,6.78,0.29482374276647283
ruby,6.78,0.29482374276647283
share,6.78,0.29482374276647283
sons,6.78,0.29482374276647283
traveling,6.78,0.29482374276647283
variety,6.78,0.29482374276647283
wonders,6.78,0.29482374276647283
worth,6.78,0.29482374276647283
guaranteed,6.78,0.29482374276647283
raindrops,6.78,0.29482374276647283
visions,6.78,0.29482374276647283
pearls,6.77,0.28560634301846033
america,6.76,0.27638894327044894
easy,6.76,0.27638894327044894
effective,6.76,0.27638894327044894
future,6.76,0.27638894327044894
humans,6.76,0.27638894327044894
intimate,6.76,0.27638894327044894
married,6.76,0.27638894327044894
muffin,6.76,0.27638894327044894
papa,6.76,0.27638894327044894
plus,6.76,0.27638894327044894
popcorn,6.76,0.27638894327044894
savior,6.76,0.27638894327044894
seasons,6.76,0.27638894327044894
shop,6.76,0.27638894327044894
sister,6.76,0.27638894327044894
style,6.76,0.27638894327044894
supporter,6.76,0.27638894327044894
switzerland,6.76,0.27638894327044894
tenderly,6.76,0.27638894327044894
top,6.76,0.27638894327044894
oxygen,6.76,0.27638894327044894
rhyme,6.76,0.27638894327044894
allright,6.74,0.2579541437744257
american,6.74,0.2579541437744257
artist,6.74,0.2579541437744257
capable,6.74,0.2579541437744257
complete,6.74,0.2579541437744257
convenient,6.74,0.2579541437744257
courtesy,6.74,0.2579541437744257
donate,6.74,0.2579541437744257
drinks,6.74,0.2579541437744257
father's,6.74,0.2579541437744257
fine,6.74,0.2579541437744257
focused,6.74,0.2579541437744257
guitars,6.74,0.2579541437744257
hi,6.74,0.2579541437744257
integrity,6.74,0.2579541437744257
justice,6.74,0.2579541437744257
lake,6.74,0.2579541437744257
mankind,6.74,0.2579541437744257
mentor,6.74,0.2579541437744257
merit,6.74,0.2579541437744257
performance,6.74,0.2579541437744257
plant,6.74,0.2579541437744257
prepared,6.74,0.2579541437744257
raise,6.74,0.2579541437744257
romeo,6.74,0.2579541437744257
shiny,6.74,0.2579541437744257
sugar,6.74,0.2579541437744257
surprising,6.74,0.2579541437744257
technology,6.74,0.2579541437744257
treat,6.74,0.2579541437744257
university,6.74,0.2579541437744257
wishing,6.74,0.2579541437744257
yes,6.74,0.2579541437744257
desires,6.73,0.24873674402641432
wished,6.73,0.24873674402641432
4-bedroom,6.72,0.23951934427840182
attract,6.72,0.23951934427840182
bike,6.72,0.23951934427840182
car,6.72,0.23951934427840182
civilization,6.72,0.23951934427840182
classy,6.72,0.23951934427840182
confirmed,6.72,0.23951934427840182
costumes,6.72,0.23951934427840182
creating,6.72,0.23951934427840182
culture,6.72,0.23951934427840182
finish,6.72,0.23951934427840182
gallery,6.72,0.23951934427840182
knowing,6.72,0.23951934427840182
lifelong,6.72,0.23951934427840182
momma,6.72,0.23951934427840182
neat,6.72,0.23951934427840182
niece,6.72,0.23951934427840182
online,6.72,0.23951934427840182
orchestra,6.72,0.23951934427840182
plays,6.72,0.23951934427840182
revenue,6.72,0.23951934427840182
shower,6.72,0.23951934427840182
spiritual,6.72,0.23951934427840182
surprised,6.72,0.23951934427840182
tremendous,6.72,0.23951934427840182
values,6.72,0.23951934427840182
villages,6.72,0.23951934427840182
warm,6.72,0.23951934427840182
doggy,6.71,0.2303019445303902
hallelujah,6.71,0.2303019445303902
candle,6.71,0.2303019445303902
secured,6.71,0.2303019445303902
valid,6.71,0.2303019445303902
agree,6.7,0.22108454478237882
anniversary,6.7,0.22108454478237882
antiques,6.7,0.22108454478237882
believe,6.7,0.22108454478237882
bucks,6.7,0.22108454478237882
cruise,6.7,0.22108454478237882
dancers,6.7,0.22108454478237882
dine,6.7,0.22108454478237882
dog,6.7,0.22108454478237882
florida,6.7,0.22108454478237882
grandsons,6.7,0.22108454478237882
grants,6.7,0.22108454478237882
hired,6.7,0.22108454478237882
learn,6.7,0.22108454478237882
marriage,6.7,0.22108454478237882
mum,6.7,0.22108454478237882
partner,6.7,0.22108454478237882
productive,6.7,0.22108454478237882
rockin,6.7,0.22108454478237882
teaches,6.7,0.22108454478237882
treats,6.7,0.22108454478237882
tv,6.7,0.22108454478237882
water,6.7,0.22108454478237882
grin,6.69,0.2118671450343672
invention,6.69,0.2118671450343672
virtues,6.69,0.2118671450343672
brains,6.69,0.2118671450343672
sensation,6.68,0.20264974528635493
ability,6.68,0.20264974528635493
ace,6.68,0.20264974528635493
animals,6.68,0.20264974528635493
bake,6.68,0.20264974528635493
bridegroom,6.68,0.20264974528635493
desire,6.68,0.20264974528635493
famous,6.68,0.20264974528635493
forest,6.68,0.20264974528635493
fountain,6.68,0.20264974528635493
goodmorning,6.68,0.20264974528635493
greater,6.68,0.20264974528635493
grow,6.68,0.20264974528635493
heritage,6.68,0.20264974528635493
landscape,6.68,0.20264974528635493
liberties,6.68,0.20264974528635493
living,6.68,0.20264974528635493
lyrics,6.68,0.20264974528635493
mercy,6.68,0.20264974528635493
museum,6.68,0.20264974528635493
novel,6.68,0.20264974528635493
palace,6.68,0.20264974528635493
pianist,6.68,0.20264974528635493
potential,6.68,0.20264974528635493
power,6.68,0.20264974528635493
privilege,6.68,0.20264974528635493
proceed,6.68,0.20264974528635493
promised,6.68,0.20264974528635493
river,6.68,0.20264974528635493
scotland,6.68,0.20264974528635493
shares,6.68,0.20264974528635493
skating,6.68,0.20264974528635493
thanx,6.68,0.20264974528635493
theatre,6.68,0.20264974528635493
tours,6.68,0.20264974528635493
well,6.68,0.20264974528635493
acceptable,6.67,0.19343234553834332
possibilities,6.67,0.19343234553834332
accurate,6.67,0.19343234553834332
candles,6.67,0.19343234553834332
approve,6.66,0.1842149457903317
assets,6.66,0.1842149457903317
aunt,6.66,0.1842149457903317
career,6.66,0.1842149457903317
charms,6.66,0.1842149457903317
communicate,6.66,0.1842149457903317
competent,6.66,0.1842149457903317
currency,6.66,0.1842149457903317
dedication,6.66,0.1842149457903317
dvd,6.66,0.1842149457903317
eligible,6.66,0.1842149457903317
fan,6.66,0.1842149457903317
firefighters,6.66,0.1842149457903317
greet,6.66,0.1842149457903317
motivation,6.66,0.1842149457903317
nieces,6.66,0.1842149457903317
personality,6.66,0.1842149457903317
powers,6.66,0.1842149457903317
raises,6.66,0.1842149457903317
sculpture,6.66,0.1842149457903317
survivors,6.66,0.1842149457903317
tea,6.66,0.1842149457903317
television,6.66,0.1842149457903317
tour,6.66,0.1842149457903317
pony,6.65,0.17499754604232032
rhythm,6.65,0.17499754604232032
bird,6.64,0.16578014629430782
care,6.64,0.16578014629430782
cat,6.64,0.16578014629430782
cook,6.64,0.16578014629430782
corn,6.64,0.16578014629430782
deposits,6.64,0.16578014629430782
expert,6.64,0.16578014629430782
high,6.64,0.16578014629430782
holy,6.64,0.16578014629430782
invite,6.64,0.16578014629430782
leading,6.64,0.16578014629430782
photographer,6.64,0.16578014629430782
picture,6.64,0.16578014629430782
promising,6.64,0.16578014629430782
recover,6.64,0.16578014629430782
recovered,6.64,0.16578014629430782
recovery,6.64,0.16578014629430782
salad,6.64,0.16578014629430782
shops,6.64,0.16578014629430782
solutions,6.64,0.16578014629430782
sparks,6.64,0.16578014629430782
sport,6.64,0.16578014629430782
supreme,6.64,0.16578014629430782
theaters,6.64,0.16578014629430782
tunes,6.64,0.16578014629430782
unite,6.64,0.16578014629430782
volunteers,6.64,0.16578014629430782
simplicity,6.62,0.14734534679828482
attained,6.62,0.14734534679828482
book's,6.62,0.14734534679828482
cameras,6.62,0.14734534679828482
chatting,6.62,0.14734534679828482
crown,6.62,0.14734534679828482
disney,6.62,0.14734534679828482
dresses,6.62,0.14734534679828482
heartfelt,6.62,0.14734534679828482
homes,6.62,0.14734534679828482
husband,6.62,0.14734534679828482
immortal,6.62,0.14734534679828482
invest,6.62,0.14734534679828482
kitty,6.62,0.14734534679828482
offer,6.62,0.14734534679828482
organized,6.62,0.14734534679828482
performances,6.62,0.14734534679828482
perfume,6.62,0.14734534679828482
pray,6.62,0.14734534679828482
rescue,6.62,0.14734534679828482
restaurants,6.62,0.14734534679828482
salaries,6.62,0.14734534679828482
sisters,6.62,0.14734534679828482
slept,6.62,0.14734534679828482
steak,6.62,0.14734534679828482
stories,6.62,0.14734534679828482
varieties,6.62,0.14734534679828482
vision,6.62,0.14734534679828482
wife,6.62,0.14734534679828482
youth,6.62,0.14734534679828482
zoo,6.62,0.14734534679828482
stimulation,6.61,0.1381279470502732
touching,6.61,0.1381279470502732
furnished,6.6,0.12891054730226092
suitable,6.6,0.12891054730226092
album,6.6,0.12891054730226092
amour,6.6,0.12891054730226092
art,6.6,0.12891054730226092
beam,6.6,0.12891054730226092
captain,6.6,0.12891054730226092
certainty,6.6,0.12891054730226092
child's,6.6,0.12891054730226092
clothing,6.6,0.12891054730226092
conservation,6.6,0.12891054730226092
desired,6.6,0.12891054730226092
dress,6.6,0.12891054730226092
favorited,6.6,0.12891054730226092
females,6.6,0.12891054730226092
growth,6.6,0.12891054730226092
helps,6.6,0.12891054730226092
highly,6.6,0.12891054730226092
ideals,6.6,0.12891054730226092
lady,6.6,0.12891054730226092
lime,6.6,0.12891054730226092
popular,6.6,0.12891054730226092
proposal,6.6,0.12891054730226092
protected,6.6,0.12891054730226092
relatives,6.6,0.12891054730226092
rhymes,6.6,0.12891054730226092
singers,6.6,0.12891054730226092
specialty,6.6,0.12891054730226092
spirit,6.6,0.12891054730226092
starry,6.6,0.12891054730226092
stroll,6.6,0.12891054730226092
supported,6.6,0.12891054730226092
therapeutic,6.6,0.12891054730226092
unlimited,6.6,0.12891054730226092
visiting,6.6,0.12891054730226092
expressions,6.6,0.12891054730226092
efficiency,6.59,0.11969314755424931
sleeps,6.59,0.11969314755424931
vocals,6.59,0.11969314755424931
impress,6.58,0.1104757478062377
sympathetic,6.58,0.1104757478062377
advance,6.58,0.1104757478062377
advanced,6.58,0.1104757478062377
arts,6.58,0.1104757478062377
available,6.58,0.1104757478062377
baking,6.58,0.1104757478062377
classic,6.58,0.1104757478062377
classical,6.58,0.1104757478062377
colour,6.58,0.1104757478062377
drawing,6.58,0.1104757478062377
english,6.58,0.1104757478062377
exhibition,6.58,0.1104757478062377
expecting,6.58,0.1104757478062377
fish,6.58,0.1104757478062377
goodnight,6.58,0.1104757478062377
invented,6.58,0.1104757478062377
islands,6.58,0.1104757478062377
language,6.58,0.1104757478062377
majesty,6.58,0.1104757478062377
me,6.58,0.1104757478062377
preferred,6.58,0.1104757478062377
radio,6.58,0.1104757478062377
ready,6.58,0.1104757478062377
relative,6.58,0.1104757478062377
sale,6.58,0.1104757478062377
solve,6.58,0.1104757478062377
springs,6.58,0.1104757478062377
student,6.58,0.1104757478062377
symphony,6.58,0.1104757478062377
traditions,6.58,0.1104757478062377
understood,6.58,0.1104757478062377
upgrade,6.58,0.1104757478062377
usa,6.58,0.1104757478062377
saviour,6.57,0.10125834805822609
skill,6.57,0.10125834805822609
belonged,6.56,0.09204094831021381
muscles,6.56,0.09204094831021381
able,6.56,0.09204094831021381
ahaha,6.56,0.09204094831021381
butter,6.56,0.09204094831021381
circus,6.56,0.09204094831021381
cosmic,6.56,0.09204094831021381
coupon,6.56,0.09204094831021381
diploma,6.56,0.09204094831021381
donations,6.56,0.09204094831021381
e-mail,6.56,0.09204094831021381
encore,6.56,0.09204094831021381
film,6.56,0.09204094831021381
guidance,6.56,0.09204094831021381
illustration,6.56,0.09204094831021381
increase,6.56,0.09204094831021381
international,6.56,0.09204094831021381
ipod,6.56,0.09204094831021381
morning,6.56,0.09204094831021381
natural,6.56,0.09204094831021381
okay,6.56,0.09204094831021381
preservation,6.56,0.09204094831021381
progressive,6.56,0.09204094831021381
protection,6.56,0.09204094831021381
raised,6.56,0.09204094831021381
showers,6.56,0.09204094831021381
tacos,6.56,0.09204094831021381
teach,6.56,0.09204094831021381
traveler,6.56,0.09204094831021381
understand,6.56,0.09204094831021381
universities,6.56,0.09204094831021381
worldwide,6.56,0.09204094831021381
privileges,6.55,0.0828235485622022
accepted,6.54,0.07360614881419081
adoption,6.54,0.07360614881419081
asset,6.54,0.07360614881419081
blanket,6.54,0.07360614881419081
cats,6.54,0.07360614881419081
cleaned,6.54,0.07360614881419081
coin,6.54,0.07360614881419081
cooked,6.54,0.07360614881419081
crystal,6.54,0.07360614881419081
dawn,6.54,0.07360614881419081
dearly,6.54,0.07360614881419081
discovery,6.54,0.07360614881419081
done,6.54,0.07360614881419081
eager,6.54,0.07360614881419081
emails,6.54,0.07360614881419081
exercises,6.54,0.07360614881419081
found,6.54,0.07360614881419081
give,6.54,0.07360614881419081
groovy,6.54,0.07360614881419081
haven,6.54,0.07360614881419081
invited,6.54,0.07360614881419081
iphone,6.54,0.07360614881419081
moral,6.54,0.07360614881419081
nephew,6.54,0.07360614881419081
orange,6.54,0.07360614881419081
overcome,6.54,0.07360614881419081
pays,6.54,0.07360614881419081
potato,6.54,0.07360614881419081
premiere,6.54,0.07360614881419081
pride,6.54,0.07360614881419081
receiving,6.54,0.07360614881419081
recognition,6.54,0.07360614881419081
reindeer,6.54,0.07360614881419081
right,6.54,0.07360614881419081
rising,6.54,0.07360614881419081
save,6.54,0.07360614881419081
scholars,6.54,0.07360614881419081
shelter,6.54,0.07360614881419081
solar,6.54,0.07360614881419081
spontaneous,6.54,0.07360614881419081
tasting,6.54,0.07360614881419081
ultimate,6.54,0.07360614881419081
visit,6.54,0.07360614881419081
advantages,6.53,0.0643887490661792
sailed,6.53,0.0643887490661792
feather,6.52,0.055171349318166696
ambitious,6.52,0.055171349318166696
baker,6.52,0.055171349318166696
brain,6.52,0.055171349318166696
champ,6.52,0.055171349318166696
communication,6.52,0.055171349318166696
compensation,6.52,0.055171349318166696
ease,6.52,0.055171349318166696
ethics,6.52,0.055171349318166696
extra,6.52,0.055171349318166696
fries,6.52,0.055171349318166696
growing,6.52,0.055171349318166696
guest,6.52,0.055171349318166696
incredibly,6.52,0.055171349318166696
initiative,6.52,0.055171349318166696
jesus,6.52,0.055171349318166696
lips,6.52,0.055171349318166696
literature,6.52,0.055171349318166696
nights,6.52,0.055171349318166696
phenomenon,6.52,0.055171349318166696
planet,6.52,0.055171349318166696
poem,6.52,0.055171349318166696
poet,6.52,0.055171349318166696
prefer,6.52,0.055171349318166696
read,6.52,0.055171349318166696
sang,6.52,0.055171349318166696
soup,6.52,0.055171349318166696
surf,6.52,0.055171349318166696
swimming,6.52,0.055171349318166696
videos,6.52,0.055171349318166696
wings,6.52,0.055171349318166696
world,6.52,0.055171349318166696
amore,6.51,0.045953949570155306
bounce,6.51,0.045953949570155306
cultures,6.51,0.045953949570155306
eden,6.51,0.045953949570155306
interaction,6.51,0.045953949570155306
mercedes,6.51,0.045953949570155306
velvet,6.51,0.045953949570155306
balanced,6.51,0.045953949570155306
agriculture,6.5,0.036736549822143694
allies,6.5,0.036736549822143694
americans,6.5,0.036736549822143694
bells,6.5,0.036736549822143694
chips,6.5,0.036736549822143694
contribute,6.5,0.036736549822143694
couples,6.5,0.036736549822143694
cousins,6.5,0.036736549822143694
deals,6.5,0.036736549822143694
determined,6.5,0.036736549822143694
eaten,6.5,0.036736549822143694
fame,6.5,0.036736549822143694
gives,6.5,0.036736549822143694
hire,6.5,0.036736549822143694
innocence,6.5,0.036736549822143694
ipad,6.5,0.036736549822143694
leadership,6.5,0.036736549822143694
legend,6.5,0.036736549822143694
lounge,6.5,0.036736549822143694
mature,6.5,0.036736549822143694
newest,6.5,0.036736549822143694
newly,6.5,0.036736549822143694
performing,6.5,0.036736549822143694
receive,6.5,0.036736549822143694
recipe,6.5,0.036736549822143694
roast,6.5,0.036736549822143694
starting,6.5,0.036736549822143694
stunning,6.5,0.036736549822143694
tales,6.5,0.036736549822143694
elder,6.49,0.02751915007413208
grows,6.49,0.02751915007413208
herb,6.49,0.02751915007413208
illustrations,6.49,0.02751915007413208
rays,6.49,0.02751915007413208
relevant,6.49,0.02751915007413208
sanity,6.49,0.02751915007413208
acoustic,6.48,0.01830175032612069
always,6.48,0.01830175032612069
answers,6.48,0.01830175032612069
bible,6.48,0.01830175032612069
boost,6.48,0.01830175032612069
clap,6.48,0.01830175032612069
dining,6.48,0.01830175032612069
electronics,6.48,0.01830175032612069
exclusive,6.48,0.01830175032612069
family's,6.48,0.01830175032612069
gathering,6.48,0.01830175032612069
hehe,6.48,0.01830175032612069
humble,6.48,0.01830175032612069
information,6.48,0.01830175032612069
italian,6.48,0.01830175032612069
library,6.48,0.01830175032612069
mate,6.48,0.01830175032612069
modern,6.48,0.01830175032612069
offers,6.48,0.01830175032612069
paperbacks,6.48,0.01830175032612069
perform,6.48,0.01830175032612069
poems,6.48,0.01830175032612069
potatoes,6.48,0.01830175032612069
prayer,6.48,0.01830175032612069
pumpkin,6.48,0.01830175032612069
restored,6.48,0.01830175032612069
rights,6.48,0.01830175032612069
scholar,6.48,0.01830175032612069
screenplay,6.48,0.01830175032612069
shopper,6.48,0.01830175032612069
sings,6.48,0.01830175032612069
soft,6.48,0.01830175032612069
starbucks,6.48,0.01830175032612069
story,6.48,0.01830175032612069
supporting,6.48,0.01830175032612069
video,6.48,0.01830175032612069
instrumental,6.48,0.01830175032612069
backyard,6.47,0.009084350578108191
drums,6.47,0.009084350578108191
virtue,6.47,0.009084350578108191
activities,6.46,-0.00013304916990330984
athletic,6.46,-0.00013304916990330984
clothes,6.46,-0.00013304916990330984
cultivated,6.46,-0.00013304916990330984
forever,6.46,-0.00013304916990330984
goods,6.46,-0.00013304916990330984
grass,6.46,-0.00013304916990330984
higher,6.46,-0.00013304916990330984
literary,6.46,-0.00013304916990330984
london,6.46,-0.00013304916990330984
memory,6.46,-0.00013304916990330984
mint,6.46,-0.00013304916990330984
nephews,6.46,-0.00013304916990330984
prime,6.46,-0.00013304916990330984
prospect,6.46,-0.00013304916990330984
reception,6.46,-0.00013304916990330984
recommended,6.46,-0.00013304916990330984
research,6.46,-0.00013304916990330984
resource,6.46,-0.00013304916990330984
resources,6.46,-0.00013304916990330984
riverside,6.46,-0.00013304916990330984
rocking,6.46,-0.00013304916990330984
scored,6.46,-0.00013304916990330984
talking,6.46,-0.00013304916990330984
believer,6.46,-0.00013304916990330984
functioning,6.46,-0.00013304916990330984
poets,6.46,-0.00013304916990330984
boats,6.45,-0.009350448917914811
